Month,Date,Stock,Liquidated_Qty,Liquidated_Amount,Reason,Remaining_Qty,Portfolio_Value_After
Aug 2014,2014-08-28,JSWSTEEL.NS,1.520944,164.69,Lot-sellable (within limit),0.0,1080.84
Nov 2014,2014-11-28,HEG.NS,6.722544,153.68,Lot-sellable (within limit),0.0,4763.22
Apr 2015,2015-04-30,ARVIND.NS,1.602739,134.55,Lot-sellable (within limit),0.0,11038.87
Jul 2015,2015-07-31,BPCL.NS,3.087702,268.48,Lot-sellable (within limit),7.809774,15329.06
Jul 2015,2015-07-31,TATASTEEL.NS,22.508164,122.2,Lot-sellable (within limit),53.643555,15329.06
Jul 2015,2015-07-31,TATASTEEL.NS,23.629287,128.29,Lot-sellable (within limit),30.014268,15329.06
Jul 2015,2015-07-31,TATASTEEL.NS,30.014268,162.96,Lot-sellable (within limit),0.0,15329.06
Jul 2015,2015-07-31,ASTRAL.NS,0.843352,139.37,Lot-sellable (within limit),2.788928,15329.06
Jul 2015,2015-07-31,ASTRAL.NS,0.963304,159.19,Lot-sellable (within limit),1.825623,15329.06
Jul 2015,2015-07-31,ASTRAL.NS,0.972677,160.74,Lot-sellable (within limit),0.852946,15329.06
Jul 2015,2015-07-31,ASTRAL.NS,0.852946,140.96,Lot-sellable (within limit),0.0,15329.06
Aug 2015,2015-08-31,VTL.NS,4.037775,457.17,Lot-sellable (within limit),0.0,15627.14
Aug 2015,2015-08-31,VAKRANGEE.NS,4.018983,212.71,Lot-sellable (within limit),0.0,15627.14
Sep 2015,2015-09-30,BPCL.NS,2.582832,211.56,Lot-sellable (within limit),6.536302,17295.84
Sep 2015,2015-09-30,CHOLAFIN.NS,2.501547,313.97,Lot-sellable (within limit),8.092605,17295.84
Oct 2015,2015-10-30,AARTIIND.NS,3.474866,413.74,Lot-sellable (within limit),23.509051,17179.64
Oct 2015,2015-10-30,AARTIIND.NS,3.94067,469.2,Lot-sellable (within limit),19.568381,17179.64
Nov 2015,2015-11-30,BPCL.NS,2.720907,236.25,Lot-sellable (within limit),5.602685,17745.2
Nov 2015,2015-11-30,CHOLAFIN.NS,1.813047,225.34,Lot-sellable (within limit),7.457794,17745.2
Nov 2015,2015-11-30,CHOLAFIN.NS,2.525005,313.83,Lot-sellable (within limit),4.932788,17745.2
Jan 2016,2016-01-29,WHEELS.NS,0.385142,173.29,Lot-sellable (within limit),0.0,18679.33
Jan 2016,2016-01-29,KPRMILL.NS,1.466526,102.97,Lot-sellable (within limit),0.0,18679.33
Feb 2016,2016-02-29,BPCL.NS,2.506035,188.29,Lot-sellable (within limit),3.09665,16823.85
Feb 2016,2016-02-29,BPCL.NS,1.30936,98.38,Lot-sellable (within limit),1.78729,16823.85
Feb 2016,2016-02-29,BPCL.NS,1.78729,134.29,Lot-sellable (within limit),0.0,16823.85
Feb 2016,2016-02-29,BBTC.NS,0.794785,259.73,Lot-sellable (within limit),0.0,16823.85
Feb 2016,2016-02-29,BLUEDART.NS,0.029443,151.97,Lot-sellable (within limit),0.0,16823.85
Feb 2016,2016-02-29,ARVIND.NS,0.382868,30.96,Lot-sellable (within limit),0.0,16823.85
Mar 2016,2016-03-31,ASTRAL.NS,0.700012,128.4,Lot-sellable (within limit),0.0,20093.0
Mar 2016,2016-03-31,SONATSOFTW.NS,3.423119,133.9,Lot-sellable (within limit),0.0,20093.0
Apr 2016,2016-04-29,KKCL.NS,0.561211,167.01,Lot-sellable (within limit),0.0,20883.92
Jun 2016,2016-06-30,CHOLAFIN.NS,1.441324,264.39,Lot-sellable (within limit),3.491464,22101.72
Jun 2016,2016-06-30,CHOLAFIN.NS,1.463857,268.52,Lot-sellable (within limit),2.027607,22101.72
Jul 2016,2016-07-29,M&M.NS,0.263245,177.29,Lot-sellable (within limit),0.0,25901.85
Sep 2016,2016-09-30,CHOLAFIN.NS,0.849371,190.49,Lot-sellable (within limit),1.334413,28841.15
Sep 2016,2016-09-30,HERITGFOOD.NS,1.180998,238.59,Lot-sellable (within limit),2.800433,28841.15
Sep 2016,2016-09-30,NOCIL.NS,3.187802,197.99,Lot-sellable (within limit),0.0,28841.15
Oct 2016,2016-10-28,CHOLAFIN.NS,1.178236,270.65,Lot-sellable (within limit),0.156177,30519.78
Oct 2016,2016-10-28,HERITGFOOD.NS,1.630283,348.33,Lot-sellable (within limit),1.170151,30519.78
Nov 2016,2016-11-30,CHOLAFIN.NS,0.156177,29.37,Lot-sellable (within limit),0.0,28162.88
Nov 2016,2016-11-30,HERITGFOOD.NS,1.170151,240.56,Lot-sellable (within limit),0.0,28162.88
Dec 2016,2016-12-30,GREENPLY.NS,0.153765,38.47,Lot-sellable (within limit),0.0,26685.73
Dec 2016,2016-12-30,JKTYRE.NS,0.33843,34.5,Lot-sellable (within limit),0.0,26685.73
Jan 2017,2017-01-31,FINCABLES.NS,0.10923,44.4,Lot-sellable (within limit),0.0,30461.67
Apr 2017,2017-04-28,LAOPALA.NS,1.032655,267.19,Lot-sellable (within limit),0.923355,37201.86
Apr 2017,2017-04-28,LAOPALA.NS,0.923355,238.91,Lot-sellable (within limit),0.0,37201.86
May 2017,2017-05-31,TATASTEEL.NS,26.255936,373.76,Lot-sellable (within limit),11.717506,38498.93
May 2017,2017-05-31,TATASTEEL.NS,7.733958,110.09,Lot-sellable (within limit),3.983548,38498.93
May 2017,2017-05-31,TATASTEEL.NS,3.983548,56.71,Lot-sellable (within limit),0.0,38498.93
Jun 2017,2017-06-30,HINDPETRO.NS,0.621636,100.28,Lot-sellable (within limit),0.514564,41515.91
Jun 2017,2017-06-30,HINDPETRO.NS,0.514564,83.01,Lot-sellable (within limit),0.0,41515.91
Jun 2017,2017-06-30,ARVIND.NS,0.832232,103.64,Lot-sellable (within limit),0.0,41515.91
Jun 2017,2017-06-30,DCMSHRIRAM.NS,0.271765,82.52,Lot-sellable (within limit),0.0,41515.91
Jul 2017,2017-07-31,ATUL.NS,0.195772,418.72,Lot-sellable (within limit),0.30781,44009.1
Jul 2017,2017-07-31,ATUL.NS,0.183645,392.78,Lot-sellable (within limit),0.124166,44009.1
Jul 2017,2017-07-31,ATUL.NS,0.079511,170.06,Lot-sellable (within limit),0.044654,44009.1
Jul 2017,2017-07-31,ATUL.NS,0.044654,95.51,Lot-sellable (within limit),0.0,44009.1
Aug 2017,2017-08-31,MRF.NS,0.000912,57.89,Lot-sellable (within limit),0.0,43813.61
Aug 2017,2017-08-31,CEATLTD.NS,0.037533,59.01,Lot-sellable (within limit),0.0,43813.61
Aug 2017,2017-08-31,APLAPOLLO.NS,1.165212,176.55,Lot-sellable (within limit),0.0,43813.61
Oct 2017,2017-10-31,TIDEWATER.NS,0.388831,151.32,Lot-sellable (partial mode),0.479904,40444.0
Oct 2017,2017-10-31,TIDEWATER.NS,0.342452,133.27,Lot-sellable (partial mode),0.137452,40444.0
Oct 2017,2017-10-31,VSTIND.NS,35.322373,1062.6,Lot-sellable (partial mode),100.249799,40444.0
Oct 2017,2017-10-31,VSTIND.NS,35.365392,1063.89,Lot-sellable (partial mode),64.884406,40444.0
Oct 2017,2017-10-31,VSTIND.NS,39.103105,1176.33,Lot-sellable (partial mode),25.781301,40444.0
Oct 2017,2017-10-31,VSTIND.NS,2.968818,89.31,Lot-sellable (partial mode),22.812484,40444.0
Nov 2017,2017-11-30,VSTIND.NS,3.120595,97.51,Lot-sellable (within limit),19.691888,43243.36
Nov 2017,2017-11-30,VSTIND.NS,3.800694,118.76,Lot-sellable (within limit),15.891194,43243.36
Nov 2017,2017-11-30,VSTIND.NS,11.817112,369.25,Lot-sellable (within limit),4.074082,43243.36
Dec 2017,2017-12-29,FINPIPE.NS,0.15586,18.69,Lot-sellable (within limit),0.094556,45708.77
Jan 2018,2018-01-31,TRIDENT.NS,6.896847,45.3,Lot-sellable (within limit),11.265175,43088.54
Jan 2018,2018-01-31,TRIDENT.NS,11.265175,73.99,Lot-sellable (within limit),0.0,43088.54
Feb 2018,2018-02-28,HERITGFOOD.NS,1.827575,578.61,Lot-sellable (partial mode),0.0,40832.54
Feb 2018,2018-02-28,NAVINFLUOR.NS,0.025086,19.48,Lot-sellable (partial mode),0.0,40832.54
Feb 2018,2018-02-28,FINPIPE.NS,0.094556,11.22,Lot-sellable (partial mode),0.165175,40832.54
Feb 2018,2018-02-28,FINPIPE.NS,0.165175,19.61,Lot-sellable (partial mode),0.0,40832.54
Feb 2018,2018-02-28,CANFINHOME.NS,2.811037,1447.1,Lot-sellable (partial mode),18.508752,40832.54
Feb 2018,2018-02-28,CANFINHOME.NS,1.981381,1020.0,Lot-sellable (partial mode),16.52737,40832.54
Feb 2018,2018-02-28,CANFINHOME.NS,1.196645,616.03,Lot-sellable (partial mode),15.330725,40832.54
Mar 2018,2018-03-28,EICHERMOT.NS,0.006281,15.59,Lot-sellable (within limit),0.644885,44130.07
Mar 2018,2018-03-28,IOC.NS,2.342183,172.35,Lot-sellable (within limit),0.0,44130.07
Apr 2018,2018-04-30,VSTIND.NS,4.074082,118.71,Lot-sellable (within limit),0.0,46206.74
May 2018,2018-05-31,DCMSHRIRAM.NS,0.061742,15.7,Lot-sellable (partial mode),0.049149,41961.34
May 2018,2018-05-31,DCMSHRIRAM.NS,0.049149,12.5,Lot-sellable (partial mode),0.0,41961.34
May 2018,2018-05-31,CEATLTD.NS,0.356077,446.98,Lot-sellable (partial mode),0.035483,41961.34
May 2018,2018-05-31,CEATLTD.NS,0.021535,27.03,Lot-sellable (partial mode),0.013948,41961.34
May 2018,2018-05-31,CEATLTD.NS,0.013948,17.51,Lot-sellable (partial mode),0.0,41961.34
May 2018,2018-05-31,JKTYRE.NS,0.704278,86.28,Lot-sellable (partial mode),1.58167,41961.34
May 2018,2018-05-31,JKTYRE.NS,0.399128,48.89,Lot-sellable (partial mode),1.182543,41961.34
May 2018,2018-05-31,JKTYRE.NS,1.182543,144.86,Lot-sellable (partial mode),0.0,41961.34
May 2018,2018-05-31,FINPIPE.NS,0.166234,18.67,Lot-sellable (partial mode),0.0,41961.34
May 2018,2018-05-31,JCHAC.NS,0.007751,19.53,Lot-sellable (partial mode),0.0,41961.34
May 2018,2018-05-31,CANFINHOME.NS,0.760081,273.78,Lot-sellable (partial mode),14.631951,41961.34
May 2018,2018-05-31,CANFINHOME.NS,1.431232,515.53,Lot-sellable (partial mode),13.200719,41961.34
May 2018,2018-05-31,CANFINHOME.NS,1.433638,516.39,Lot-sellable (partial mode),11.767081,41961.34
May 2018,2018-05-31,CANFINHOME.NS,1.575951,567.66,Lot-sellable (partial mode),10.19113,41961.34
May 2018,2018-05-31,CANFINHOME.NS,1.222305,440.27,Lot-sellable (partial mode),8.968825,41961.34
